bundle_file,node,type,role,say_index,japanese,korean
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,0,……,……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,1,本当に、大丈夫なの？,"정말로, 괜찮은 거야?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,2,この新しい仕事、ジェイがやりたいとはどうしても思えないけど。,"이 새 일, 제이가 하고 싶어 하는 거라고는 아무리 봐도 안 보이는데."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,心の声,0,でも、俺は仕事が必要なんだ。,"그래도, 난 일이 필요해."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,3,やりたくないなら無理しなくていいからね。,하기 싫으면 무리 안 해도 되니까.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,心の声,1,このまま無職で家にいちゃだめだ。リンの負担を減らさないと。,이대로 백수로 집에 있으면 안 돼. 린 부담을 줄여야지.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,4,私はもうマネージャーだから、二人分くらいなら余裕よ。,"나는 이제 매니저니까, 둘 몫 정도는 여유 있어."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,心の声,2,でもリンは実家にも仕送りしてるし……,그래도 린은 본가에도 돈 보내고 있고……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,5,仕事というのはね、ちゃんと時間をかけてぴったりなものを探すべきよ。,"일이란 건 말이야, 시간을 제대로 들여서 딱 맞는 걸 찾아야 하는 거야."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Branch,#Simple,0,俺ははやくリンを支えたいんだ。,난 빨리 린을 뒷받침해주고 싶어.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,6,ずっと支えてくれてるよ。,계속 뒷받침해주고 있는걸.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,7,ジェイはいつでもどこでも、無条件に支えてくれてる。,"제이는 언제 어디서든, 무조건으로 지지해주고 있어."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,8,私にとって、とても大事なことなの。,"나한테는, 정말 중요한 일이야."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,9,本当だよ。,진짜야.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,心の声,3,……,……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Branch,#Simple,1,そんな気楽な話じゃないだろう？,그렇게 편하게 말할 일이 아니잖아?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,10,私――,나――
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,11,……,……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,12,別にそういう意味じゃないけど。,딱히 그런 뜻은 아니었는데.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,13,……ごめん。,……미안.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Say,リン･テイ,14,ジェイが焦ってたのは分かってるよ。,제이가 조급해했던 거 알아.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,等公車話題,Branch,#Simple,2,……,……
